res_id,du_id
373451399,337128807
373451399,337128808
373451399,337128809
373451399,337128810
373451399,337128811
373451399,337128812
373451399,337128813
373451399,337128814
373451399,337128815
373451399,337128816
373451399,337128817
373451399,337128818
373451399,337128819
373451399,337128820
373451399,337128821
373451399,337128822
373451399,337128823
373451399,337128826
373451399,337128831
373451399,337128875
373451399,337128876
373451399,337128877
373451399,337128878
373451399,337128879
373451399,337128880
373451399,337128881
373451399,337128882
373451399,337128883
373451399,337128886
373451399,337128889
373451399,337128890
373451399,337128891
373451399,337128892
373451399,337128893
373451399,337128894
373451399,337128895
373451399,337129087
373451399,337129088
373451399,337129089
373451399,337129090
373451399,337129091
373451399,337129098
373451399,337129100
373451399,337129101
373451399,337129102
373451399,337129103
373451399,337129104
373451399,337129105
373451399,337129106
373451399,337129107
373451399,337129108
373451399,337129117
373451399,337129118
373451399,337129119
373451399,337129120
373451399,337129121
373451399,337129122
373451399,337129123
373451399,337127458
373451399,337127459
373451399,337127460
373451399,337127461
373451399,337127462
373451399,337127463
373451399,337127464
373451399,337127467
373451399,337127469
373451399,337127470
373451399,337127471
373451399,337127472
373451399,337127473
373451399,337127474
373451399,337127475
373451399,337127476
373451399,337127477
373451399,337127480
373451399,337127487
373451399,337127488
373451399,337127499
373451399,337127501
373451399,337127504
373451399,337127505
373451399,337127506
373451399,337127507
373451399,337127508
373451399,337127509
373451399,337127510
373451399,337127511
373451399,337127512
373451399,337127513
373451399,337127514
373451399,337127515
373451399,337127516
373451399,337127517
373451399,337127518
373451399,337127519
373451399,337127520
373451399,337129125
373451399,337129126
373451399,337129127
373451399,337129128
373451399,337129129
373451399,337129130
373451399,337129131
373451399,337129132
373451399,337129133
373451399,337129134
373451399,337129135
373451399,337129137
373451399,337129138
373451399,337129139
373451399,337129140
373451399,337129141
373451399,337129142
373451399,337129143
373451399,337129144
373451399,337129145
373451399,337129146
373451399,337129147
373451399,337129149
373451399,337129150
373451399,337129151
373451399,337129153
373451399,337129154
373451399,337129159
373451399,337129160
373451399,337129162
373451399,337129164
373451399,337129165
373451399,337129166
373451399,337129167
373451399,337129169
373451399,337129170
373451399,337129171
373451399,337129172
373451399,337129173
373451399,337129174
373451399,337129175
373451399,337129176
373451399,337129177
373451399,337129178
373451399,337129180
373451399,337129181
373451399,337129182
373451399,337129183
373451399,337129184
373451399,337129185
373451399,337129187
373451399,337129188
373451399,337129189
373451399,337129190
373451399,337129191
373451399,337129192
373451399,337129193
373451399,337129194
373451399,337129204
373451399,337129216
373451399,337129227
373451399,337129238
373451399,337129248
373451399,337129249
373451399,337129250
373451399,337129251
373451399,337129253
373451399,337129254
373451399,337129255
373451399,337129256
373451399,337129257
373451399,337129258
373451399,337129259
373451399,337129260
373451399,337129261
373451399,337129262
373451399,337129263
373451399,337129264
373451399,337129265
373451399,337129266
373451399,337129267
373451399,337129268
373451399,337129269
373451399,337129270
373451399,337129271
373451399,337129272
373451399,337129274
373451399,337129275
373451399,337129276
373451399,337129277
373451399,337129278
373451399,337129279
373451399,337129280
373451399,337129281
373451399,337129282
373451399,337129283
373451399,337129285
373451399,337129286
373451399,337129287
373451399,337129288
373451399,337129289
373451399,337129290
373451399,337129291
373451399,337129292
373451399,337129293
373451399,337129294
373451399,337129295
373451399,337129296
373451399,337129297
373451399,337129298
373451399,337129299
373451399,337129301
373451399,337129302
373451399,337129303
373451399,337129304
373451399,337129305
373451399,337129306
373451399,337129307
373451399,337129308
373451399,337129309
373451399,337129310
373451399,337129311
373451399,337129312
373451399,337129313
373451399,337129314
373451399,337129315
373451399,337129317
373451399,337129318
373451399,337129319
373451399,337129320
373451399,337129321
373451399,337129322
373451399,337129350
373451399,337129351
373451399,337129353
373451399,337129355
373451399,337129356
373451399,337129357
373451399,337129358
373451399,337129359
373451399,337129360
373451399,337129361
373451399,337129362
373451399,337129363
373451399,337129364
373451399,337129366
373451399,337129368
373451399,337129369
373451399,337129370
373451399,337129371
373451399,337129372
373451399,337129373
373451399,337129374
373451399,337129375
373451399,337129376
373451399,337129377
373451399,337129378
373451399,337129379
373451399,337129380
373451399,337129381
373451399,337129382
373451399,337129383
373451399,337129384
373451399,337129385
373451399,337129386
373451399,337129387
373451399,337129388
373451399,337129389
373451399,337129390
373451399,337129391
373451399,337129393
373451399,337129395
373451399,337129396
373451399,337129397
373451399,337129398
373451399,337129399
373451399,337129404
373451399,337129414
373451399,337129424
373451399,337129434
373451399,337129440
373451399,337129441
373451399,337129442
373451399,337129443
373451399,337129444
373451399,337129445
373451399,337129446
373451399,337129447
373451399,337129448
373451399,337129449
373451399,337129450
373451399,337129451
373451399,337129452
373451399,337129453
373451399,337129454
373451399,337129456
373451399,337129457
373451399,337129458
373451399,337129459
373451399,337129461
373451399,337129462
373451399,337129463
373451399,337129464
373451399,337129465
373451399,337129466
373451399,337129467
373451399,337129468
373451399,337129469
373451399,337129470
373451399,337129472
373451399,337129474
373451399,337129475
373451399,337129476
373451399,337129477
373451399,337129478
373451399,337129479
373451399,337128361
373451399,337128362
373451399,337128363
373451399,337128364
373451399,337128365
373451399,337128366
373451399,337128367
373451399,337128368
373451399,337128369
373451399,337128370
373451399,337128371
373451399,337128373
373451399,337128374
373451399,337128375
373451399,337128376
373451399,337128379
373451399,337128380
373451399,337128383
373451399,337128384
373451399,337128386
373451399,337128387
373451399,337128389
373451399,337128390
373451399,337128393
373451399,337128395
373451399,337128398
373451399,337128413
373451399,337128415
373451399,337128419
373451399,337128420
373451399,337128421
373451399,337128422
373451399,337128423
373451399,337128424
373451399,337128425
373451399,337128426
373451399,337128428
373451399,337128429
373451399,337128430
373451399,337128431
373451399,337128433
373451399,337128436
373451399,337128510
373451399,337128524
373451399,337128528
373451399,337128529
373451399,337128530
373451399,337128531
373451399,337128532
373451399,337128533
373451399,337128534
373451399,337128535
373451399,337128536
373451399,337128537
373451399,337128538
373451399,337128539
373451399,337128540
373451399,337128541
373451399,337128542
373451399,337128543
373451399,337128544
373451399,337128545
373451399,337128546
373451399,337128547
373451399,337128548
373451399,337128549
373451399,337128550
373451399,337128551
373451399,337128552
373451399,337128554
373451399,337128557
373451399,337129323
373451399,337129324
373451399,337129325
373451399,337129326
373451399,337129327
373451399,337129328
373451399,337129329
373451399,337129330
373451399,337129331
373451399,337129332
373451399,337129333
373451399,337129334
373451399,337129337
373451399,337129338
373451399,337129340
373451399,337129480
373451399,337129481
373451399,337129482
373451399,337129483
373451399,337129484
373451399,337129485
373451399,337129486
373451399,337129487
373451399,337129488
373451399,337129489
373451399,337129490
373451399,337129491
373451399,337129492
373451399,337129494
373451399,337129495
373451399,337129496
373451399,337129497
373451399,337129498
373451399,337129499
373451399,337129500
373451399,337129501
373451399,337129502
373451399,337129503
373451399,337129504
373451399,337129505
373451399,337129506
373451399,337129507
373451399,337129508
373451399,337129509
373451399,337129510
373451399,337129511
373451399,337129512
373451399,337129513
373451399,337129514
373451399,337129515
373451399,337129516
373451399,337129517
373451399,347349628
373451399,347349705
373451399,347349749
373451399,347349794
373451399,337129148
373554387,337129148
373554387,347349794
373554387,347349749
373554387,347349705
373554387,347349628
373554387,337129517
373554387,337129516
373554387,337129515
373554387,337129514
373554387,337129462
373554387,337129461
373554387,337129459
373554387,337129458
373554387,337129457
373554387,337129456
373554387,337129454
373554387,337129453
373554387,337129452
373554387,337129451
373554387,337129450
373554387,337129449
373554387,337129448
373554387,337129447
373554387,337129446
373554387,337129445
373554387,337129444
373554387,337129443
373554387,337129442
373554387,337129441
373554387,337129440
373554387,337129434
373554387,337129424
373554387,337129414
373554387,337129404
373554387,337129399
373554387,337129398
373554387,337129397
373554387,337129396
373554387,337129395
373554387,337129393
373554387,337129391
373554387,337129390
373554387,337129389
373554387,337129388
373554387,337129387
373554387,337129386
373554387,337129385
373554387,337129384
373554387,337129383
373554387,337129382
373554387,337129381
373554387,337129380
373554387,337129379
373554387,337129378
373554387,337129377
373554387,337129376
373554387,337129375
373554387,337129374
373554387,337129373
373554387,337129372
373554387,337129371
373554387,337129370
373554387,337129369
373554387,337129368
373554387,337129366
373554387,337129364
373554387,337129363
373554387,337129362
373554387,337129361
373554387,337129360
373554387,337129359
373554387,337129358
373554387,337129357
373554387,337129356
373554387,337129355
373554387,337129353
373554387,337129351
373554387,337129350
373554387,337129342
373554387,337129340
373554387,337129338
373554387,337129337
373554387,337129334
373554387,337129333
373554387,337129332
373554387,337129331
373554387,337129330
373554387,337129329
373554387,337129328
373554387,337129327
373554387,337129326
373554387,337129325
373554387,337129324
373554387,337129323
373554387,337129322
373554387,337129321
373554387,337129320
373554387,337129319
373554387,337129318
373554387,337129317
373554387,337129315
373554387,337129314
373554387,337129313
373554387,337129312
373554387,337129311
373554387,337129310
373554387,337129309
373554387,337129308
373554387,337129307
373554387,337129306
373554387,337129305
373554387,337129304
373554387,337129303
373554387,337129302
373554387,337129301
373554387,337129299
373554387,337129298
373554387,337129297
373554387,337129296
373554387,337129295
373554387,337129294
373554387,337129293
373554387,337129292
373554387,337129291
373554387,337129290
373554387,337129289
373554387,337129288
373554387,337129287
373554387,337129286
373554387,337129285
373554387,337129283
373554387,337129282
373554387,337129281
373554387,337129280
373554387,337129279
373554387,337129278
373554387,337129277
373554387,337129276
373554387,337129275
373554387,337129274
373554387,337129272
373554387,337129271
373554387,337129270
373554387,337129269
373554387,337129268
373554387,337129267
373554387,337129266
373554387,337129265
373554387,337129264
373554387,337129263
373554387,337129262
373554387,337129261
373554387,337129260
373554387,337129259
373554387,337129258
373554387,337129257
373554387,337129256
373554387,337129255
373554387,337129254
373554387,337129253
373554387,337129251
373554387,337129250
373554387,337129249
373554387,337129062
373554387,337129061
373554387,337129060
373554387,337129059
373554387,337129058
373554387,337129057
373554387,337129056
373554387,337129055
373554387,337129054
373554387,337129053
373554387,337129052
373554387,337129049
373554387,337129047
373554387,337129042
373554387,337129030
373554387,337129018
373554387,337129007
373554387,337128996
373554387,337128986
373554387,337128975
373554387,337128967
373554387,337128966
373554387,337128965
373554387,337128964
373554387,337128963
373554387,337128962
373554387,337128961
373554387,337128960
373554387,337128959
373554387,337128957
373554387,337128953
373554387,337128948
373554387,337128942
373554387,337128940
373554387,337128936
373554387,337128935
373554387,337128934
373554387,337128933
373554387,337128932
373554387,337128931
373554387,337128930
373554387,337128929
373554387,337128928
373554387,337128927
373554387,337128926
373554387,337128925
373554387,337128924
373554387,337128923
373554387,337128922
373554387,337128921
373554387,337128920
373554387,337128919
373554387,337128918
373554387,337128914
373554387,337128913
373554387,337128912
373554387,337128911
373554387,337128910
373554387,337128909
373554387,337128908
373554387,337128907
373554387,337128906
373554387,337128905
373554387,337128904
373554387,337128902
373554387,337128899
373554387,337128898
373554387,337128897
373554387,337128896
373554387,337128895
373554387,337128894
373554387,337128893
373554387,337128892
373554387,337128891
373554387,337128890
373554387,337128889
373554387,337128886
373554387,337128883
373554387,337128882
373554387,337128881
373554387,337128880
373554387,337128879
373554387,337128878
373554387,337128877
373554387,337128876
373554387,337128875
373554387,337128831
373554387,337128826
373554387,337128823
373554387,337128822
373554387,337128821
373554387,337128820
373554387,337128819
373554387,337128818
373554387,337128817
373554387,337128816
373554387,337128815
373554387,337128814
373554387,337128813
373554387,337128812
373554387,337128811
373554387,337128810
373554387,337128809
373554387,337128808
373554387,337128807
373554387,337128806
373554387,337128805
373554387,337128804
373554387,337128803
373554387,337128802
373554387,337128801
373554387,337128800
373554387,337128799
373554387,337128798
373554387,337128797
373554387,337128796
373554387,337128794
373554387,337128793
373554387,337129513
373554387,337129512
373554387,337129511
373554387,337129510
373554387,337129509
373554387,337129508
373554387,337129507
373554387,337129506
373554387,337129505
373554387,337129504
373554387,337129503
373554387,337129502
373554387,337129501
373554387,337129500
373554387,337129499
373554387,337129498
373554387,337129497
373554387,337129496
373554387,337129495
373554387,337129494
373554387,337129492
373554387,337129491
373554387,337129490
373554387,337129489
373554387,337129488
373554387,337129487
373554387,337129486
373554387,337129485
373554387,337129484
373554387,337129483
373554387,337129482
373554387,337129481
373554387,337129480
373554387,337129479
373554387,337129478
373554387,337129477
373554387,337129476
373554387,337129475
373554387,337129474
373554387,337129472
373554387,337129470
373554387,337129469
373554387,337129468
373554387,337129467
373554387,337129466
373554387,337129465
373554387,337129464
373554387,337129463
373554387,337128792
373554387,337128788
373554387,337128786
373554387,337128785
373554387,337128784
373554387,337128783
373554387,337128782
373554387,337128781
373554387,337128780
373554387,337128779
373554387,337128778
373554387,337128777
373554387,337128776
373554387,337128775
373554387,337128774
373554387,337128773
373554387,337128772
373554387,337128771
373554387,337128770
373554387,337128769
373554387,337128766
373554387,337128764
373554387,337128763
373554387,337128762
373554387,337128761
373554387,337128760
373554387,337128759
373554387,337128758
373554387,337128757
373554387,337128756
373554387,337128755
373554387,337128754
373554387,337128753
373554387,337128752
373554387,337128751
373554387,337128750
373554387,337128738
373554387,337128737
373554387,337128736
373554387,337128735
373554387,337128734
373554387,337128731
373554387,337128727
373554387,337128725
373554387,337128722
373554387,337128720
373554387,337128719
373554387,337128715
373554387,337128703
373554387,337128691
373554387,337128674
373554387,337128660
373554387,337128649
373554387,337128636
373554387,337128626
373554387,337128616
373554387,337128606
373554387,337128596
373554387,337128586
373554387,337128585
373554387,337128583
373554387,337128582
373554387,337128581
373554387,337128580
373554387,337128574
373554387,337128572
373554387,337128563
373554387,337128561
373554387,337128560
373554387,337128558
373554387,337128557
373554387,337128554
373554387,337128552
373554387,337128551
373554387,337128550
373554387,337128549
373554387,337128548
373554387,337128547
373554387,337128546
373554387,337128545
373554387,337128544
373554387,337128543
373554387,337128542
373554387,337128541
373554387,337128540
373554387,337128539
373554387,337128538
373554387,337128537
373554387,337128536
373554387,337128535
373554387,337128534
373554387,337128533
373554387,337128532
373554387,337128531
373554387,337128530
373554387,337128529
373554387,337128528
373554387,337128524
373554387,337128510
373554387,337128509
373554387,337128508
373554387,337128507
373554387,337128504
373554387,337128502
373554387,337128501
373554387,337128500
373554387,337128497
373554387,337128495
373554387,337128488
373554387,337128487
373554387,337128486
373554387,337128485
373554387,337128484
373554387,337128483
373554387,337128482
373554387,337128481
373554387,337128480
373554387,337128477
373554387,337128470
373554387,337128469
373554387,337128468
373554387,337128467
373554387,337128466
373554387,337128465
373554387,337128464
373554387,337128463
373554387,337128462
373554387,337128459
373554387,337128457
373554387,337128456
373554387,337128455
373554387,337128454
373554387,337128453
373554387,337128452
373554387,337128451
373554387,337128450
373554387,337128448
373554387,337128447
373554387,337128445
373554387,337128444
373554387,337128441
373554387,337128438
373554387,337128436
373554387,337128433
373554387,337128431
373554387,337128430
373554387,337128429
373554387,337128428
373554387,337128426
373554387,337128425
373554387,337128424
373554387,337128423
373554387,337128422
373554387,337128421
373554387,337129248
373554387,337129238
373554387,337129227
373554387,337129216
373554387,337129204
373554387,337129194
373554387,337129193
373554387,337129192
373554387,337129191
373554387,337129190
373554387,337129189
373554387,337129188
373554387,337129187
373554387,337129185
373554387,337129184
373554387,337129183
373554387,337129182
373554387,337129181
373554387,337129180
373554387,337129178
373554387,337129177
373554387,337129176
373554387,337129175
373554387,337129174
373554387,337129173
373554387,337129172
373554387,337129171
373554387,337129170
373554387,337129169
373554387,337129167
373554387,337129166
373554387,337129165
373554387,337129164
373554387,337129162
373554387,337129160
373554387,337129159
373554387,337129154
373554387,337129153
373554387,337129151
373554387,337129150
373554387,337129149
373554387,337129147
373554387,337129146
373554387,337129145
373554387,337129144
373554387,337129143
373554387,337129142
373554387,337129141
373554387,337129140
373554387,337129139
373554387,337129138
373554387,337129137
373554387,337129135
373554387,337129134
373554387,337129133
373554387,337129132
373554387,337129131
373554387,337129130
373554387,337129129
373554387,337129128
373554387,337129127
373554387,337129126
373554387,337129125
373554387,337129123
373554387,337129122
373554387,337129121
373554387,337129120
373554387,337129119
373554387,337129118
373554387,337129117
373554387,337129108
373554387,337129107
373554387,337129106
373554387,337129105
373554387,337129104
373554387,337129103
373554387,337129102
373554387,337129101
373554387,337129100
373554387,337129098
373554387,337129091
373554387,337129090
373554387,337129089
373554387,337129088
373554387,337129087
373554387,337129086
373554387,337129085
373554387,337129084
373554387,337129083
373554387,337129080
373554387,337129078
373554387,337129076
373554387,337129074
373554387,337129073
373554387,337129072
373554387,337129071
373554387,337129068
373554387,337129067
373554387,337129066
373554387,337129065
373554387,337129064
373554387,337129063
373554387,337128420
373554387,337128419
373554387,337128415
373554387,337128413
373554387,337128398
373554387,337128395
373554387,337128393
373554387,337128390
373554387,337128389
373554387,337128387
373554387,337128386
373554387,337128384
373554387,337128383
373554387,337128380
373554387,337128379
373554387,337128376
373554387,337128375
373554387,337128374
373554387,337128373
373554387,337128371
373554387,337128370
373554387,337128369
373554387,337128368
373554387,337128367
373554387,337128366
373554387,337128365
373554387,337128364
373554387,337128363
373554387,337128362
373554387,337128361
373554387,337128360
373554387,337128359
373554387,337128358
373554387,337128357
373554387,337128356
373554387,337128355
373554387,337128353
373554387,337128352
373554387,337128351
373554387,337128350
373554387,337128349
373554387,337128348
373554387,337128347
373554387,337128346
373554387,337128345
373554387,337128344
373554387,337128343
373554387,337128342
373554387,337128341
373554387,337128340
373554387,337128339
373554387,337128338
373554387,337128337
373554387,337128336
373554387,337128335
373554387,337128334
373554387,337128333
373554387,337128332
373554387,337128331
373554387,337128330
373554387,337128329
373554387,337128328
373554387,337128327
373554387,337128326
373554387,337128325
373554387,337128324
373554387,337128323
373554387,337128321
373554387,337128319
373554387,337128317
373554387,337128316
373554387,337128315
373554387,337128314
373554387,337128313
373554387,337128312
373554387,337128311
373554387,337128310
373554387,337128307
373554387,337128306
373554387,337128305
373554387,337128303
373554387,337128301
373554387,337128300
373554387,337128299
373554387,337128298
373554387,337128297
373554387,337128296
373554387,337128295
373554387,337128293
373554387,337128292
373554387,337128291
373554387,337128290
373554387,337128003
373554387,337128002
373554387,337128001
373554387,337128000
373554387,337127999
373554387,337127998
373554387,337127997
373554387,337127996
373554387,337127995
373554387,337127994
373554387,337127993
373554387,337127992
373554387,337127990
373554387,337127983
373554387,337127974
373554387,337127964
373554387,337127954
373554387,337127942
373554387,337127930
373554387,337127921
373554387,337127913
373554387,337127902
373554387,337127892
373554387,337127882
373554387,337127871
373554387,337127865
373554387,337127863
373554387,337127862
373554387,337127861
373554387,337127860
373554387,337127856
373554387,337127849
373554387,337127848
373554387,337127847
373554387,337127846
373554387,337127845
373554387,337127844
373554387,337127842
373554387,337127841
373554387,337127840
373554387,337127839
373554387,337127837
373554387,337127835
373554387,337127833
373554387,337127832
373554387,337127831
373554387,337127830
373554387,337127829
373554387,337127828
373554387,337127827
373554387,337127826
373554387,337127825
373554387,337127824
373554387,337127823
373554387,337127822
373554387,337127821
373554387,337127820
373554387,337127819
373554387,337127818
373554387,337127814
373554387,337127812
373554387,337127811
373554387,337128749
373554387,337128748
373554387,337128745
373554387,337128741
373554387,337128740
373554387,337128739
373554387,337127808
373554387,337127807
373554387,337127805
373554387,337127804
373554387,337127803
373554387,337127802
373554387,337127801
373554387,337127798
373554387,337127796
373554387,337127795
373554387,337127794
373554387,337127793
373554387,337127792
373554387,337127790
373554387,337127788
373554387,337127786
373554387,337127785
373554387,337127784
373554387,337127783
373554387,337126867
373554387,337126866
373554387,337126865
373554387,337126864
373554387,337126863
373554387,337126862
373554387,337126860
373554387,337126859
373554387,337126858
373554387,337126857
373554387,337126856
373554387,337126855
373554387,337126853
373554387,337126852
373554387,337126850
373554387,337126848
373554387,337126847
373554387,337126846
373554387,337126845
373554387,337126844
373554387,337126843
373554387,337126842
373554387,337126838
373554387,337126837
373554387,337126836
373554387,337126835
373554387,337126834
373554387,337126833
373554387,337126832
373554387,337126830
373554387,337126829
373554387,337126822
373554387,337126821
373554387,337126820
373554387,337126819
373554387,337126818
373554387,337126816
373554387,337126815
373554387,337126812
373554387,337126805
373554387,337126803
373554387,337126802
373554387,337126796
373554387,337126794
373554387,337126793
373554387,337126792
373554387,337126791
373554387,337126790
373554387,337126789
373554387,337126788
373554387,337126786
373554387,337126785
373554387,337126783
373554387,337126782
373554387,337126780
373554387,337126778
373554387,337126775
373554387,337126774
373554387,337126772
373554387,337126771
373554387,337126769
373554387,337126768
373554387,337126766
373554387,337126764
373554387,337126763
373554387,337126761
373554387,337126760
373554387,337126758
373554387,337126757
373554387,337126755
373554387,337126753
373554387,337126752
373554387,337126750
373554387,337126749
373554387,337126747
373554387,337126746
373554387,337126744
373554387,337126743
373554387,337126741
373554387,337126740
373554387,337126738
373554387,337126729
373554387,337126717
373554387,337126704
373554387,337126689
373554387,337126674
373554387,337126662
373554387,337126649
373554387,337126637
373554387,337126622
373554387,337126611
373554387,337126603
373554387,337126602
373554387,337126600
373554387,337126598
373554387,337126596
373554387,337126595
373554387,337126593
373554387,337126592
373554387,337126589
373554387,337126588
373554387,337126587
373554387,337126586
373554387,337126583
373554387,337126581
373554387,337126580
373554387,337126576
373554387,337126573
373554387,337126572
373554387,337126569
373554387,337126568
373554387,337126566
373554387,337126565
373554387,337126562
373554387,337126560
373554387,337126559
373554387,337126557
373554387,337126556
373554387,337126555
373554387,337126553
373554387,337126551
373554387,337126550
373554387,337126549
373554387,337126548
373554387,337126547
373554387,337126546
373554387,337126545
373554387,337126544
373554387,337126543
373554387,337126541
373554387,337126540
373554387,337126539
373554387,337126538
373554387,337126537
373554387,337126536
373554387,337128354
373554387,337127782
373554387,337127781
373554387,337127780
373554387,337127779
373554387,337127778
373554387,337127777
373554387,337127775
373554387,337127773
373554387,337127772
373554387,337127771
373554387,337127770
373554387,337127768
373554387,337127767
373554387,337127766
373554387,337127765
373554387,337127764
373554387,337127763
373554387,337127762
373554387,337127761
373554387,337127760
373554387,337127759
373554387,337127758
373554387,337127756
373554387,337127755
373554387,337127753
373554387,337127751
373554387,337127750
373554387,337127749
373554387,337127748
373554387,337127747
373554387,337127746
373554387,337127745
373554387,337127743
373554387,337127742
373554387,337127735
373554387,337127734
373554387,337127733
373554387,337127732
373554387,337127731
373554387,337127730
373554387,337127729
373554387,337127727
373554387,337127726
373554387,337127725
373554387,337127724
373554387,337127723
373554387,337127722
373554387,337127721
373554387,337127720
373554387,337127719
373554387,337127718
373554387,337127716
373554387,337127715
373554387,337127714
373554387,337127713
373554387,337127712
373554387,337127711
373554387,337127710
373554387,337127709
373554387,337127707
373554387,337127706
373554387,337127705
373554387,337127704
373554387,337127703
373554387,337127694
373554387,337127683
373554387,337127672
373554387,337127661
373554387,337127650
373554387,337127640
373554387,337127629
373554387,337127618
373554387,337127608
373554387,337127597
373554387,337127587
373554387,337127577
373554387,337127566
373554387,337127561
373554387,337127560
373554387,337127559
373554387,337127558
373554387,337127557
373554387,337127555
373554387,337127541
373554387,337127539
373554387,337127538
373554387,337127537
373554387,337127536
373554387,337127535
373554387,337127533
373554387,337127532
373554387,337127531
373554387,337127529
373554387,337127522
373554387,337127520
373554387,337127519
373554387,337127518
373554387,337127517
373554387,337127516
373554387,337127515
373554387,337127514
373554387,337127513
373554387,337127512
373554387,337127511
373554387,337127510
373554387,337127509
373554387,337127508
373554387,337127507
373554387,337127506
373554387,337127505
373554387,337127504
373554387,337127501
373554387,337127499
373554387,337127488
373554387,337127487
373554387,337127480
373554387,337127477
373554387,337127476
373554387,337127475
373554387,337127474
373554387,337127473
373554387,337127472
373554387,337127471
373554387,337127470
373554387,337127469
373554387,337127467
373554387,337127464
373554387,337127463
373554387,337127462
373554387,337127461
373554387,337127460
373554387,337127459
373554387,337127458
373554387,337127457
373554387,337127456
373554387,337127455
373554387,337127454
373554387,337127453
373554387,337127444
373554387,337127442
373554387,337127436
373554387,337127434
373554387,337127433
373554387,337127432
373554387,337127431
373554387,337127428
373554387,337127426
373554387,337127425
373554387,337127424
373554387,337127423
373554387,337127422
373554387,337127421
373554387,337127420
373554387,337127419
373554387,337127418
373554387,337127417
373554387,337127416
373554387,337127415
373554387,337127414
373554387,337127413
373554387,337127412
373554387,337127411
373554387,337127410
373554387,337127409
373554387,337127408
373554387,337127407
373554387,337127406
373554387,337127405
373554387,337127404
373554387,337127403
373554387,337127402
373554387,337127400
373554387,337127397
373554387,337127396
373554387,337127394
373554387,337127382
373554387,337127371
373554387,337127361
373554387,337127346
373554387,337127334
373554387,337127318
373554387,337127304
373554387,337127291
373554387,337127279
373554387,337127267
373554387,337127256
373554387,337127246
373554387,337127239
373554387,337127140
373554387,337127139
373554387,337127138
373554387,337127137
373554387,337127130
373554387,337127129
373554387,337127127
373554387,337127125
373554387,337127123
373554387,337127122
373554387,337127120
373554387,337127114
373554387,337127113
373554387,337127111
373554387,337127108
373554387,337127105
373554387,337127104
373554387,337127103
373554387,337127102
373554387,337127101
373554387,337127100
373554387,337127099
373554387,337127096
373554387,337127095
373554387,337127092
373554387,337127081
373554387,337127079
373554387,337127078
373554387,337127077
373554387,337127076
373554387,337127075
373554387,337127074
373554387,337127073
373554387,337127072
373554387,337127070
373554387,337127069
373554387,337127068
373554387,337127067
373554387,337127066
373554387,337127062
373554387,337127061
373554387,337127060
373554387,337127059
373554387,337127058
373554387,337127057
373554387,337127056
373554387,337127054
373554387,337127053
373554387,337127052
373554387,337127051
373554387,337127050
373554387,337127049
373554387,337127048
373554387,337127047
373554387,337127046
373554387,337127045
373554387,337127043
373554387,337127036
373554387,337127026
373554387,337127015
373554387,337127004
373554387,337126992
373554387,337126980
373554387,337126968
373554387,337126955
373554387,337126943
373554387,337126932
373554387,337126921
373554387,337126911
373554387,337126901
373554387,337126891
373554387,337126890
373554387,337126889
373554387,337126888
373554387,337126887
373554387,337126884
373554387,337126882
373554387,337126881
373554387,337126880
373554387,337126879
373554387,337126878
373554387,337126877
373554387,337126876
373554387,337126875
373554387,337126874
373554387,337126873
373554387,337126872
373554387,337126871
373554387,337126870
373554387,337126869
373554387,337126868
373554387,337126535
373554387,337126534
373554387,337126533
373554387,337126532
373554387,337126531
373554387,337126528
373554387,337126527
373554387,337126525
373554387,337126523
373554387,337126522
373554387,337126521
373554387,337126518
373554387,337126517
373554387,337126514
373554387,337126512
373554387,337126511
373554387,337126510
373554387,337126506
373554387,337126504
373554387,337126503
373554387,337126501
373554387,337126500
373554387,337126499
373554387,337126498
373554387,337126497
373554387,337126494
373554387,337126493
373554387,337126484
373554387,337126483
373554387,337126482
373554387,337126481
373555606,337126888
373555606,337126889
373555606,337126890
373555606,337126891
373555606,337126901
373555606,337126911
373555606,337126921
373555606,337126932
373555606,337126943
373555606,337126955
373555606,337126968
373555606,337126980
373555606,337126992
373555606,337127004
373555606,337127015
373555606,337127026
373555606,337127036
373555606,337127043
373555606,337127045
373555606,337127046
373555606,337127047
373555606,337127048
373555606,337127049
373555606,337127050
373555606,337127051
373555606,337127052
373555606,337127053
373555606,337127054
373555606,337127056
373555606,337127057
373555606,337127058
373555606,337127059
373555606,337127060
373555606,337127061
373555606,337127062
373555606,337127066
373555606,337127067
373555606,337127068
373555606,337127069
373555606,337127070
373555606,337127072
373555606,337127073
373555606,337127074
373555606,337127075
373555606,337127076
373555606,337127077
373555606,337127078
373555606,337127079
373555606,337127081
373555606,337127092
373555606,337127095
373555606,337127096
373555606,337127099
373555606,337127100
373555606,337127101
373555606,337127102
373555606,337127103
373555606,337127104
373555606,337127105
373555606,337127108
373555606,337127111
373555606,337127113
373555606,337127114
373555606,337127120
373555606,337127122
373555606,337127123
373555606,337127125
373555606,337127127
373555606,337127129
373555606,337127130
373555606,337127137
373555606,337127138
373555606,337127139
373555606,337127140
373555606,337127239
373555606,337127246
373555606,337127256
373555606,337127267
373555606,337127279
373555606,337127291
373555606,337127304
373555606,337127318
373555606,337127334
373555606,337127346
373555606,337127361
373555606,337127371
373555606,337127382
373555606,337127394
373555606,337127396
373555606,337127397
373555606,337127400
373555606,337127402
373555606,337127403
373555606,337127404
373555606,337127405
373555606,337127406
373555606,337127407
373555606,337127408
